Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00    3390/5177        std::__cxx11::list<middle, std::allocator<middle> >::end() [150]
                0.00    0.00    3390/4998        std::_List_iterator<middle>::operator!=(std::_List_iterator<middle> const&) const [152]
                0.00    0.00    3090/4460        std::_List_iterator<middle>::operator++(int) [163]
                0.00    0.00     310/476         std::__cxx11::list<middle, std::allocator<middle> >::begin() [224]
                0.00    0.00     133/133         containsMiddle(std::__cxx11::list<middle, std::allocator<middle> >&, int, int) [255]
-----------------------------------------------
                0.00    0.00      10/10          main [1]
[314]    0.0    0.00    0.00      10         solveTopCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [314]
                0.00    0.00     119/145         di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [252]
                0.00    0.00      60/321         u(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [227]
                0.00    0.00      60/197         ui(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [234]
                0.00    0.00      40/40          findNextTopCorner(int&, int&) [290]
                0.00    0.00      33/364         d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
                0.00    0.00      25/72          r(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [283]
                0.00    0.00      25/67          ri(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [284]
                0.00    0.00      23/47          bi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [288]
                0.00    0.00      23/36          b(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [292]
                0.00    0.00      10/10          moveTopCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [312]
-----------------------------------------------
                0.00    0.00      10/10          findMiddle(int*) [333]
[315]    0.0    0.00    0.00      10         sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*) [315]
                0.00    0.00     206/14354       std::_List_iterator<middle>::operator->() const [105]
                0.00    0.00     206/1008        sortAnswer(int*) [213]
                0.00    0.00     150/5177        std::__cxx11::list<middle, std::allocator<middle> >::end() [150]
                0.00    0.00     105/4998        std::_List_iterator<middle>::operator!=(std::_List_iterator<middle> const&) const [152]
                0.00    0.00      58/4460        std::_List_iterator<middle>::operator++(int) [163]
                0.00    0.00      45/89          std::_List_const_iterator<middle>::_List_const_iterator(std::_List_iterator<middle> const&) [278]
                0.00    0.00      45/89          std::__cxx11::list<middle, std::allocator<middle> >::erase(std::_List_const_iterator<middle>) [280]
                0.00    0.00      45/89          std::_List_iterator<middle>::operator==(std::_List_iterator<middle> const&) const [276]
                0.00    0.00      10/476         std::__cxx11::list<middle, std::allocator<middle> >::begin() [224]
                0.00    0.00      10/10          std::_List_iterator<middle>::_List_iterator() [318]
-----------------------------------------------
                0.00    0.00       1/10          solveTopCross(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [304]
                0.00    0.00       1/10          swapCorners(int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [334]
                0.00    0.00       1/10          rotateEdges(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [327]
                0.00    0.00       3/10          middleAlgorithm(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [321]
                0.00    0.00       4/10          twoCornerRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [329]
[316]    0.0    0.00    0.00      10         fi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [316]
                0.00    0.00      40/40          fiRotate(int (*) [3][3]) [291]
                0.00    0.00      30/3795        last[abi:cxx11]() [164]
                0.00    0.00      30/3795        bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [165]
-----------------------------------------------
                0.00    0.00      10/10          main [1]
[317]    0.0    0.00    0.00      10         checkface(int) [317]
-----------------------------------------------
                0.00    0.00      10/10          sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*) [315]
[318]    0.0    0.00    0.00      10         std::_List_iterator<middle>::_List_iterator() [318]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[319]    0.0    0.00    0.00       8         std::__cxx11::list<corner, std::allocator<corner> >::clear() [319]
                0.00    0.00       8/1340        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_clear() [196]
                0.00    0.00       8/1348        std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_init() [192]
-----------------------------------------------
                0.00    0.00       7/7           findCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int) [8]
[320]    0.0    0.00    0.00       7         getCornerInfo(int (*) [3], int) [320]
-----------------------------------------------
                0.00    0.00       6/6           placeMiddleEdge(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [322]
[321]    0.0    0.00    0.00       6         middleAlgorithm(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [321]
                0.00    0.00      12/364         d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
                0.00    0.00      12/145         di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [252]
                0.00    0.00       4/67          ri(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [284]
                0.00    0.00       4/72          r(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [283]
                0.00    0.00       3/36          b(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [292]
                0.00    0.00       3/47          bi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [288]
                0.00    0.00       3/10          fi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [316]
                0.00    0.00       3/142         f(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [254]
                0.00    0.00       2/23          li(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [300]
                0.00    0.00       2/156         l(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [240]
-----------------------------------------------
                0.00    0.00       6/6           solveMiddleLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [330]
[322]    0.0    0.00    0.00       6         placeMiddleEdge(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [322]
                0.00    0.00       6/6           middleAlgorithm(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [321]
                0.00    0.00       3/364         d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
                0.00    0.00       1/145         di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [252]
-----------------------------------------------
                0.00    0.00       5/5           positionBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [342]
[323]    0.0    0.00    0.00       5         numCorrectCorners() [323]
                0.00    0.00      20/20          getCorner(int, int*) [306]
-----------------------------------------------
                0.00    0.00       3/3           findMiddle(int*) [333]
[324]    0.0    0.00    0.00       3         buildCombOfTwo(std::__cxx11::list<middle, std::allocator<middle> >&) [324]
                0.00    0.00      90/90          std::__cxx11::list<middle, std::allocator<middle> >::push_back(middle const&) [274]
-----------------------------------------------
                0.00    0.00       3/3           findMiddle(int*) [333]
[325]    0.0    0.00    0.00       3         eliminateFound(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [325]
                0.00    0.00     665/14354       std::_List_iterator<middle>::operator->() const [105]
                0.00    0.00     402/5177        std::__cxx11::list<middle, std::allocator<middle> >::end() [150]
                0.00    0.00     358/4998        std::_List_iterator<middle>::operator!=(std::_List_iterator<middle> const&) const [152]
                0.00    0.00     300/4460        std::_List_iterator<middle>::operator++(int) [163]
                0.00    0.00      44/89          std::_List_const_iterator<middle>::_List_const_iterator(std::_List_iterator<middle> const&) [278]
                0.00    0.00      44/89          std::__cxx11::list<middle, std::allocator<middle> >::erase(std::_List_const_iterator<middle>) [280]
                0.00    0.00      44/89          std::_List_iterator<middle>::operator==(std::_List_iterator<middle> const&) const [276]
                0.00    0.00      17/476         std::__cxx11::list<middle, std::allocator<middle> >::begin() [224]
-----------------------------------------------
                0.00    0.00       3/3           correctBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [341]
[326]    0.0    0.00    0.00       3         cornerOrientation() [326]
-----------------------------------------------
                0.00    0.00       2/2           positionBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [340]
[327]    0.0    0.00    0.00       2         rotateEdges(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [327]
                0.00    0.00       7/72          r(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [283]
                0.00    0.00       7/36          b(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [292]
                0.00    0.00       4/364         d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
                0.00    0.00       1/10          fi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [316]
                0.00    0.00       1/142         f(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [254]
                0.00    0.00       1/47          bi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [288]
                0.00    0.00       1/67          ri(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [284]
                0.00    0.00       1/156         l(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [240]
                0.00    0.00       1/23          li(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [300]
-----------------------------------------------
                0.00    0.00       2/2           correctBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [341]
[328]    0.0    0.00    0.00       2         findBestFace(int) [328]
-----------------------------------------------
                0.00    0.00       2/2           correctBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [341]
[329]    0.0    0.00    0.00       2         twoCornerRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [329]
                0.00    0.00       4/10          fi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [316]
                0.00    0.00       4/321         u(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [227]
                0.00    0.00       4/142         f(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [254]
                0.00    0.00       4/72          r(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [283]
                0.00    0.00       4/67          ri(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [284]
                0.00    0.00       4/197         ui(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [234]
                0.00    0.00       2/364         d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
                0.00    0.00       2/145         di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [252]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[330]    0.0    0.00    0.00       2         solveMiddleLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [330]
                0.00    0.00      23/23          findBottomMatch(int) [299]
                0.00    0.00       6/6           placeMiddleEdge(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [322]
-----------------------------------------------
                0.00    0.00       2/2           positionBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [340]
[331]    0.0    0.00    0.00       2         numEdgesInCorrectPos() [331]
-----------------------------------------------
                0.00    0.00       1/1           __libc_csu_init [394]
[332]    0.0    0.00    0.00       1         _GLOBAL__sub_I__Z12DieWithErrorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [332]
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [343]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[333]    0.0    0.00    0.00       1         findMiddle(int*) [333]
                0.00    0.00      20/20          std::__cxx11::list<middle, std::allocator<middle> >::size() const [308]
                0.00    0.00      10/10          getNextQuestion(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [313]
                0.00    0.00      10/57          askTwo(int*, int*, int*, int*) [285]
                0.00    0.00      10/10          sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*) [315]
                0.00    0.00       6/476         std::__cxx11::list<middle, std::allocator<middle> >::begin() [224]
                0.00    0.00       6/14354       std::_List_iterator<middle>::operator->() const [105]
                0.00    0.00       3/3           buildCombOfTwo(std::__cxx11::list<middle, std::allocator<middle> >&) [324]
                0.00    0.00       3/3           eliminateFound(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [325]
                0.00    0.00       1/1           std::__cxx11::list<middle, std::allocator<middle> >::list() [356]
                0.00    0.00       1/1           std::__cxx11::list<middle, std::allocator<middle> >::~list() [357]
-----------------------------------------------
                0.00    0.00       1/1           positionBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [342]
[334]    0.0    0.00    0.00       1         swapCorners(int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [334]
                0.00    0.00       3/145         di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [252]
                0.00    0.00       2/364         d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
                0.00    0.00       1/47          bi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [288]
                0.00    0.00       1/142         f(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [254]
                0.00    0.00       1/36          b(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [292]
                0.00    0.00       1/10          fi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [316]
-----------------------------------------------
                0.00    0.00       1/1           correctBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [339]
[335]    0.0    0.00    0.00       1         twoEdgeRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [335]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[336]    0.0    0.00    0.00       1         buildCombOfEdge(std::__cxx11::list<edge, std::allocator<edge> >*, int*) [336]
                0.00    0.00     288/13747       std::__cxx11::list<edge, std::allocator<edge> >::push_back(edge const&) [131]
                0.00    0.00      12/27492       std::__cxx11::list<edge, std::allocator<edge> >::begin() [54]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[337]    0.0    0.00    0.00       1         solveBottomLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [337]
                0.00    0.00       1/1           positionBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [342]
                0.00    0.00       1/1           positionBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [340]
                0.00    0.00       1/1           correctBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [341]
                0.00    0.00       1/1           correctBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [339]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[338]    0.0    0.00    0.00       1         buildCombOfCorner(std::__cxx11::list<corner, std::allocator<corner> >*, int*) [338]
                0.00    0.00     192/25578       std::__cxx11::list<corner, std::allocator<corner> >::push_back(corner const&) [69]
-----------------------------------------------
                0.00    0.00       1/1           solveBottomLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [337]
[339]    0.0    0.00    0.00       1         correctBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [339]
                0.00    0.00       1/1           twoEdgeRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [335]
-----------------------------------------------
                                   1             positionBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [340]
                0.00    0.00       1/1           solveBottomLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [337]
[340]    0.0    0.00    0.00       1+1       positionBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [340]
                0.00    0.00       2/2           numEdgesInCorrectPos() [331]
                0.00    0.00       2/2           rotateEdges(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [327]
                                   1             positionBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [340]
-----------------------------------------------
                0.00    0.00       1/1           solveBottomLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [337]
[341]    0.0    0.00    0.00       1         correctBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [341]
                0.00    0.00       3/3           cornerOrientation() [326]
                0.00    0.00       2/2           findBestFace(int) [328]
                0.00    0.00       2/2           twoCornerRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [329]
-----------------------------------------------
                                   1             positionBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [342]
                0.00    0.00       1/1           solveBottomLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [337]
[342]    0.0    0.00    0.00       1+1       positionBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [342]
                0.00    0.00       5/5           numCorrectCorners() [323]
                0.00    0.00       5/364         d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [225]
                0.00    0.00       1/1           swapCorners(int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [334]
                                   1             positionBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [342]
-----------------------------------------------
                0.00    0.00       1/1           _GLOBAL__sub_I__Z12DieWithErrorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [332]
[343]    0.0    0.00    0.00       1         __static_initialization_and_destruction_0(int, int) [343]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[344]    0.0    0.00    0.00       1         cubesback() [344]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<middle> >::allocator() [347]
[345]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<middle> >::new_allocator() [345]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_List_node<middle> >::~allocator() [348]
[346]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_List_node<middle> >::~new_allocator() [346]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::_List_impl() [349]
[347]    0.0    0.00    0.00       1         std::allocator<std::_List_node<middle> >::allocator() [347]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<middle> >::new_allocator() [345]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::~_List_impl() [350]
[348]    0.0    0.00    0.00       1         std::allocator<std::_List_node<middle> >::~allocator() [348]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_List_node<middle> >::~new_allocator() [346]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_base() [354]
[349]    0.0    0.00    0.00       1         std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::_List_impl() [349]
                0.00    0.00       1/1           std::allocator<std::_List_node<middle> >::allocator() [347]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::~_List_base() [355]
[350]    0.0    0.00    0.00       1         std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::~_List_impl() [350]
                0.00    0.00       1/1           std::allocator<std::_List_node<middle> >::~allocator() [348]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_init() [352]
[351]    0.0    0.00    0.00       1         std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_set_size(unsigned long) [351]
                0.00    0.00       1/102311      std::_List_node<unsigned long>::_M_valptr() [37]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_base() [354]
[352]    0.0    0.00    0.00       1         std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_init() [352]
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_set_size(unsigned long) [351]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::~_List_base() [355]
[353]    0.0    0.00    0.00       1         std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_clear() [353]
                0.00    0.00       1/14534       std::_List_node<middle>::_M_valptr() [104]
                0.00    0.00       1/180         std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_get_Node_allocator() [236]
                0.00    0.00       1/90          void std::allocator_traits<std::allocator<std::_List_node<middle> > >::destroy<middle>(std::allocator<std::_List_node<middle> >&, middle*) [266]
                0.00    0.00       1/90          std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_put_node(std::_List_node<middle>*) [271]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<middle, std::allocator<middle> >::list() [356]
[354]    0.0    0.00    0.00       1         std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_base() [354]
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_init() [352]
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::_List_impl() [349]
-----------------------------------------------
                0.00    0.00       1/1           std::__cxx11::list<middle, std::allocator<middle> >::~list() [357]
[355]    0.0    0.00    0.00       1         std::__cxx11::_List_base<middle, std::allocator<middle> >::~_List_base() [355]
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_clear() [353]
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::~_List_impl() [350]
-----------------------------------------------
                0.00    0.00       1/1           findMiddle(int*) [333]
[356]    0.0    0.00    0.00       1         std::__cxx11::list<middle, std::allocator<middle> >::list() [356]
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_base() [354]
-----------------------------------------------
                0.00    0.00       1/1           findMiddle(int*) [333]
[357]    0.0    0.00    0.00       1         std::__cxx11::list<middle, std::allocator<middle> >::~list() [357]
                0.00    0.00       1/1           std::__cxx11::_List_base<middle, std::allocator<middle> >::~_List_base() [355]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [332] _GLOBAL__sub_I__Z12DieWithErrorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [58] void __gnu_cxx::new_allocator<std::_List_node<corner> >::construct<corner, corner const&>(corner*, corner const&) [155] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_dec_size(unsigned long)
 [293] clearMoves()          [193] __gnu_cxx::new_allocator<std::_List_node<corner> >::new_allocator() [127] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_get_node()
 [241] fillCenter(int*, int*) [199] __gnu_cxx::new_allocator<std::_List_node<corner> >::~new_allocator() [128] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_inc_size(unsigned long)
 [333] findMiddle(int*)      [257] __gnu_cxx::new_allocator<std::_List_node<middle> >::deallocate(std::_List_node<middle>*, unsigned long) [137] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_put_node(std::_List_node<edge>*)
 [229] getCorners(int (*) [3], int (*) [3][3]) [258] void __gnu_cxx::new_allocator<std::_List_node<middle> >::destroy<middle>(middle*) [172] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_set_size(unsigned long)
   [7] planAction(int, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int*) [259] __gnu_cxx::new_allocator<std::_List_node<middle> >::allocate(unsigned long, void const*) [55] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_get_Node_allocator()
 [166] printColor[abi:cxx11](int) [260] void __gnu_cxx::new_allocator<std::_List_node<middle> >::construct<middle, middle const&>(middle*, middle const&) [173] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_init()
 [223] removeLast()          [345] __gnu_cxx::new_allocator<std::_List_node<middle> >::new_allocator() [177] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_clear()
 [242] setCorners(int (*) [3], int (*) [3][3], int (*) [3][3], int (*) [3][3]) [346] __gnu_cxx::new_allocator<std::_List_node<middle> >::~new_allocator() [178] std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base()
 [213] sortAnswer(int*)       [77] __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [183] std::__cxx11::_List_base<edge, std::allocator<edge> >::~_List_base()
 [237] changeColor(int)       [78] void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [195] std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::_List_impl()
 [233] doTheClient(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [79] __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [201] std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::~_List_impl()
   [5] fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [80] void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [140] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_dec_size(unsigned long)
   [8] findCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int) [106] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [65] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_get_node()
 [310] getEdgeInfo(int (*) [3], int) [107] __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [66] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_inc_size(unsigned long)
 [327] rotateEdges(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [22] __gnu_cxx::__aligned_membuf<edge>::_M_ptr() [75] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_put_node(std::_List_node<corner>*)
 [334] swapCorners(int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [23] __gnu_cxx::__aligned_membuf<edge>::_M_addr() [191] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_set_size(unsigned long)
 [228] containsEdge(std::__cxx11::list<edge, std::allocator<edge> >&, int, int) [19] __gnu_cxx::__aligned_membuf<corner>::_M_ptr() [42] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_get_Node_allocator()
