Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[423]    0.0    0.00    0.00                 std::_List_iterator<corner>::operator--() [423]
-----------------------------------------------
                                                 <spontaneous>
[424]    0.0    0.00    0.00                 std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider() [424]
-----------------------------------------------
                                                 <spontaneous>
[425]    0.0    0.00    0.00                 void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*) [425]
-----------------------------------------------
                                                 <spontaneous>
[426]    0.0    0.00    0.00                 void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type) [426]
-----------------------------------------------
                                                 <spontaneous>
[427]    0.0    0.00    0.00                 std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&) [427]
-----------------------------------------------
                                                 <spontaneous>
[428]    0.0    0.00    0.00                 std::__cxx11::to_string(int) [428]
-----------------------------------------------
                                                 <spontaneous>
[429]    0.0    0.00    0.00                 void std::__pop_heap<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter&) [429]
-----------------------------------------------
                                                 <spontaneous>
[430]    0.0    0.00    0.00                 void std::__make_heap<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter&) [430]
-----------------------------------------------
                                                 <spontaneous>
[431]    0.0    0.00    0.00                 void std::__push_heap<int*, long, int, __gnu_cxx::__ops::_Iter_less_val>(int*, long, long, int, __gnu_cxx::__ops::_Iter_less_val&) [431]
-----------------------------------------------
                                                 <spontaneous>
[432]    0.0    0.00    0.00                 void std::__sort_heap<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter&) [432]
-----------------------------------------------
                                                 <spontaneous>
[433]    0.0    0.00    0.00                 void std::__adjust_heap<int*, long, int, __gnu_cxx::__ops::_Iter_less_iter>(int*, long, long, int, __gnu_cxx::__ops::_Iter_less_iter) [433]
-----------------------------------------------
                                                 <spontaneous>
[434]    0.0    0.00    0.00                 void std::__heap_select<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [434]
-----------------------------------------------
                                                 <spontaneous>
[435]    0.0    0.00    0.00                 void std::__partial_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [435]
-----------------------------------------------
                                                 <spontaneous>
[436]    0.0    0.00    0.00                 int* std::__unguarded_partition<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [436]
-----------------------------------------------
                                                 <spontaneous>
[437]    0.0    0.00    0.00                 void std::__move_median_to_first<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [437]
-----------------------------------------------
                                                 <spontaneous>
[438]    0.0    0.00    0.00                 void std::__unguarded_insertion_sort<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [438]
-----------------------------------------------
                                                 <spontaneous>
[439]    0.0    0.00    0.00                 int* std::__unguarded_partition_pivot<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, __gnu_cxx::__ops::_Iter_less_iter) [439]
-----------------------------------------------
                                                 <spontaneous>
[440]    0.0    0.00    0.00                 std::remove_reference<__gnu_cxx::__ops::_Iter_less_iter&>::type&& std::move<__gnu_cxx::__ops::_Iter_less_iter&>(__gnu_cxx::__ops::_Iter_less_iter&) [440]
-----------------------------------------------
                                                 <spontaneous>
[441]    0.0    0.00    0.00                 std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<int> >, std::is_move_constructible<int>, std::is_move_assignable<int> >::value, void>::type std::swap<int>(int&, int&) [441]
-----------------------------------------------
                                                 <spontaneous>
[442]    0.0    0.00    0.00                 void std::iter_swap<int*, int*>(int*, int*) [442]
-----------------------------------------------
                                                 <spontaneous>
[443]    0.0    0.00    0.00                 __do_global_dtors_aux [443]
-----------------------------------------------
                                                 <spontaneous>
[444]    0.0    0.00    0.00                 __do_global_dtors_aux_fini_array_entry [444]
-----------------------------------------------
                                                 <spontaneous>
[445]    0.0    0.00    0.00                 __frame_dummy_init_array_entry [445]
-----------------------------------------------
                                                 <spontaneous>
[446]    0.0    0.00    0.00                 __gmon_start__ [446]
-----------------------------------------------
                                                 <spontaneous>
[447]    0.0    0.00    0.00                 __libc_csu_fini [447]
-----------------------------------------------
                                                 <spontaneous>
[448]    0.0    0.00    0.00                 __libc_csu_init [448]
                0.00    0.00       1/1           _GLOBAL__sub_I__Z12DieWithErrorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [346]
-----------------------------------------------
                                                 <spontaneous>
[449]    0.0    0.00    0.00                 _dl_relocate_static_pie [449]
-----------------------------------------------
                                                 <spontaneous>
[450]    0.0    0.00    0.00                 _fini [450]
-----------------------------------------------
                                                 <spontaneous>
[451]    0.0    0.00    0.00                 _init [451]
-----------------------------------------------
                                                 <spontaneous>
[452]    0.0    0.00    0.00                 _start [452]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2018 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [346] _GLOBAL__sub_I__Z12DieWithErrorNSt7__cxx1112basic_stringIcSt11char_traitsIcESaIcEEE [409] ClientCube::testSolve() [195] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_init()
 [305] clearMoves()          [410] ClientCube::ClientCube(int) [28] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_clear()
 [258] fillCenter(int*, int*) [204] QuestionCube::accessData(int, int, int, int) [199] std::__cxx11::_List_base<edge, std::allocator<edge> >::_List_base()
 [347] findMiddle(int*)      [411] QuestionCube::shift8by2n(int&, int&, int&, int&, int&, int&, int&, int&, int&) [29] std::__cxx11::_List_base<edge, std::allocator<edge> >::~_List_base()
 [249] getCorners(int (*) [3], int (*) [3][3]) [412] QuestionCube::cubeToArray(int (*) [3][3]) [214] std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::_List_impl()
  [12] planAction(int, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int*) [413] QuestionCube::shift12by3n(int&, int&, int&, int&, int&, int&, int&, int&, int&, int&, int&, int&, int&) [219] std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_impl::~_List_impl()
 [183] printColor[abi:cxx11](int) [414] QuestionCube::cubeToString[abi:cxx11]() [160] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_dec_size(unsigned long)
 [237] removeLast()          [274] QuestionCube::makeQuestion[abi:cxx11]() [90] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_get_node()
 [259] setCorners(int (*) [3], int (*) [3][3], int (*) [3][3], int (*) [3][3]) [415] QuestionCube::stringToCube(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [91] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_inc_size(unsigned long)
 [236] sortAnswer(int*)      [416] QuestionCube::print()  [97] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_put_node(std::_List_node<corner>*)
 [272] changeColor(int)      [417] QuestionCube::rotate(int, int) [210] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_set_size(unsigned long)
 [256] doTheClient(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [418] QuestionCube::getColor(int, int, int) [68] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_get_Node_allocator()
   [3] fillCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int*, int (*) [3][3], int (*) [3][3]) [313] QuestionCube::QuestionCube() [211] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_init()
  [17] findCorners(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int) [419] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > __gnu_cxx::__to_xstring<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, char>(int (*)(char*, unsigned long, char const*, __va_list_tag*), unsigned long, char const*, ...) [25] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_clear()
 [342] getEdgeInfo(int (*) [3], int) [152] __gnu_cxx::new_allocator<std::_List_node<edge> >::deallocate(std::_List_node<edge>*, unsigned long) [215] std::__cxx11::_List_base<corner, std::allocator<corner> >::_List_base()
 [320] rotateEdges(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [153] void __gnu_cxx::new_allocator<std::_List_node<edge> >::destroy<edge>(edge*) [26] std::__cxx11::_List_base<corner, std::allocator<corner> >::~_List_base()
 [318] swapCorners(int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [141] __gnu_cxx::new_allocator<std::_List_node<edge> >::allocate(unsigned long, void const*) [354] std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::_List_impl()
 [363] DieWithError(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [142] void __gnu_cxx::new_allocator<std::_List_node<edge> >::construct<edge, edge const&>(edge*, edge const&) [355] std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_impl::~_List_impl()
 [364] changeAnswer(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&, int*) [196] __gnu_cxx::new_allocator<std::_List_node<edge> >::new_allocator() [302] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_dec_size(unsigned long)
  [36] containsEdge(std::__cxx11::list<edge, std::allocator<edge> >&, int, int) [201] __gnu_cxx::new_allocator<std::_List_node<edge> >::~new_allocator() [292] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_get_node()
 [315] findBestFace(int)      [93] __gnu_cxx::new_allocator<std::_List_node<corner> >::deallocate(std::_List_node<corner>*, unsigned long) [293] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_inc_size(unsigned long)
 [326] mapforsolver(int (*) [3][3]) [94] void __gnu_cxx::new_allocator<std::_List_node<corner> >::destroy<corner>(corner*) [294] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_put_node(std::_List_node<middle>*)
 [327] moveTopEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [82] __gnu_cxx::new_allocator<std::_List_node<corner> >::allocate(unsigned long, void const*) [356] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_set_size(unsigned long)
  [16] CopyListEdges(std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<edge, std::allocator<edge> >*) [83] void __gnu_cxx::new_allocator<std::_List_node<corner> >::construct<corner, corner const&>(corner*, corner const&) [271] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_get_Node_allocator()
 [260] SortEdgesList(std::__cxx11::list<edge, std::allocator<edge> >*, int*, int) [212] __gnu_cxx::new_allocator<std::_List_node<corner> >::new_allocator() [357] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_init()
 [365] clearEdgeList(std::__cxx11::list<edge, std::allocator<edge> >*) [217] __gnu_cxx::new_allocator<std::_List_node<corner> >::~new_allocator() [358] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_clear()
 [343] getCornerInfo(int (*) [3], int) [280] __gnu_cxx::new_allocator<std::_List_node<middle> >::deallocate(std::_List_node<middle>*, unsigned long) [359] std::__cxx11::_List_base<middle, std::allocator<middle> >::_List_base()
 [328] solveTopCross(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [281] void __gnu_cxx::new_allocator<std::_List_node<middle> >::destroy<middle>(middle*) [360] std::__cxx11::_List_base<middle, std::allocator<middle> >::~_List_base()
 [306] translateMove()       [282] __gnu_cxx::new_allocator<std::_List_node<middle> >::allocate(unsigned long, void const*) [106] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::_List_impl()
 [322] twoEdgeRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [283] void __gnu_cxx::new_allocator<std::_List_node<middle> >::construct<middle, middle const&>(middle*, middle const&) [107] std::__cxx11::_List_base<int, std::allocator<int> >::_List_impl::~_List_impl()
 [261] PlaceToBeEdges(int (*) [2], int (*) [3][3]) [350] __gnu_cxx::new_allocator<std::_List_node<middle> >::new_allocator() [129] std::__cxx11::_List_base<int, std::allocator<int> >::_M_dec_size(unsigned long)
 [262] SortCornerList(std::__cxx11::list<corner, std::allocator<corner> >*, int*, int) [351] __gnu_cxx::new_allocator<std::_List_node<middle> >::~new_allocator() [130] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_node()
 [344] buildCombOfTwo(std::__cxx11::list<middle, std::allocator<middle> >&) [115] __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [6] std::__cxx11::_List_base<int, std::allocator<int> >::_M_inc_size(unsigned long)
  [37] containsCorner(std::__cxx11::list<corner, std::allocator<corner> >&, int, int) [116] void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [131] std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*)
 [275] containsMiddle(std::__cxx11::list<middle, std::allocator<middle> >&, int, int) [117] __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [108] std::__cxx11::_List_base<int, std::allocator<int> >::_M_set_size(unsigned long)
 [345] eliminateFound(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [118] void __gnu_cxx::new_allocator<std::_List_node<int> >::construct<int, int const&>(int*, int const&) [80] std::__cxx11::_List_base<int, std::allocator<int> >::_M_get_Node_allocator()
   [2] fillrandomcube(int*, int*, std::__cxx11::list<edge, std::allocator<edge> >*, std::__cxx11::list<corner, std::allocator<corner> >*, int (*) [3][3], int (*) [3][3]) [102] __gnu_cxx::new_allocator<std::_List_node<int> >::new_allocator() [109] std::__cxx11::_List_base<int, std::allocator<int> >::_M_init()
 [329] moveTopCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [103] __gnu_cxx::new_allocator<std::_List_node<int> >::~new_allocator() [110] std::__cxx11::_List_base<int, std::allocator<int> >::_M_clear()
 [366] numberToGerman(int)    [52] __gnu_cxx::__aligned_membuf<edge>::_M_ptr() [111] std::__cxx11::_List_base<int, std::allocator<int> >::_List_base()
 [279] printCubeColor(int (*) [3][3]) [53] __gnu_cxx::__aligned_membuf<edge>::_M_addr() [112] std::__cxx11::_List_base<int, std::allocator<int> >::~_List_base()
  [13] CopyListCorners(std::__cxx11::list<corner, std::allocator<corner> >*, std::__cxx11::list<corner, std::allocator<corner> >*) [50] __gnu_cxx::__aligned_membuf<corner>::_M_ptr() [424] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_Alloc_hider::~_Alloc_hider()
 [273] answerConverter(int*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [51] __gnu_cxx::__aligned_membuf<corner>::_M_addr() [425] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*)
  [40] buildCombOfEdge(std::__cxx11::list<edge, std::allocator<edge> >*, int*) [137] __gnu_cxx::__aligned_membuf<middle>::_M_ptr() [179] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char*>(char*, char*, std::forward_iterator_tag)
 [263] edgepartitytest(int (*) [3][3]) [138] __gnu_cxx::__aligned_membuf<middle>::_M_addr() [426] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct_aux<char*>(char*, char*, std::__false_type)
 [257] findBottomMatch(int)   [71] __gnu_cxx::__aligned_membuf<int>::_M_ptr() [427] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<char*, void>(char*, char*, std::allocator<char> const&)
 [307] findNextTopEdge(int&, int&) [72] __gnu_cxx::__aligned_membuf<int>::_M_addr() [22] std::_List_node<edge>* std::__cxx11::list<edge, std::allocator<edge> >::_M_create_node<edge const&>(edge const&)
 [339] getNextQuestion(std::__cxx11::list<middle, std::allocator<middle> >&, int*) [62] __gnu_cxx::__aligned_membuf<unsigned long>::_M_ptr() [57] std::__cxx11::list<edge, std::allocator<edge> >::end()
 [310] middleAlgorithm(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [63] __gnu_cxx::__aligned_membuf<unsigned long>::_M_addr() [98] std::__cxx11::list<edge, std::allocator<edge> >::begin()
 [314] placeMiddleEdge(int, int, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [178] bool __gnu_cxx::__is_null_pointer<char>(char*) [43] std::__cxx11::list<edge, std::allocator<edge> >::clear()
 [330] solveTopCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [420] __gnu_cxx::__ops::_Iter_less_val::_Iter_less_val(__gnu_cxx::__ops::_Iter_less_iter) [34] std::__cxx11::list<edge, std::allocator<edge> >::erase(std::_List_const_iterator<edge>)
 [316] twoCornerRotate(int, bool, int (*) [3][3], int (*) [3][3], int (*) [3][3]) [208] __gnu_cxx::__ops::__val_comp_iter(__gnu_cxx::__ops::_Iter_less_iter) [35] std::__cxx11::list<edge, std::allocator<edge> >::_M_erase(std::_List_iterator<edge>)
 [264] checksolvability(int (*) [3][3]) [220] __gnu_cxx::__ops::__iter_less_iter() [23] void std::__cxx11::list<edge, std::allocator<edge> >::_M_insert<edge const&>(std::_List_iterator<edge>, edge const&)
 [265] cornerparitytest(int (*) [3][3]) [143] __gnu_cxx::new_allocator<std::_List_node<edge> >::max_size() const [24] std::__cxx11::list<edge, std::allocator<edge> >::push_back(edge const&)
 [331] solveBottomLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [84] __gnu_cxx::new_allocator<std::_List_node<corner> >::max_size() const [200] std::__cxx11::list<edge, std::allocator<edge> >::list()
 [332] solveMiddleLayer(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [284] __gnu_cxx::new_allocator<std::_List_node<middle> >::max_size() const [30] std::__cxx11::list<edge, std::allocator<edge> >::~list()
  [41] buildCombOfCorner(std::__cxx11::list<corner, std::allocator<corner> >*, int*) [119] __gnu_cxx::new_allocator<std::_List_node<int> >::max_size() const [19] std::_List_node<corner>* std::__cxx11::list<corner, std::allocator<corner> >::_M_create_node<corner const&>(corner const&)
 [311] cornerOrientation()    [75] __gnu_cxx::__aligned_membuf<unsigned long>::_M_ptr() const [56] std::__cxx11::list<corner, std::allocator<corner> >::end()
 [308] findNextTopCorner(int&, int&) [76] __gnu_cxx::__aligned_membuf<unsigned long>::_M_addr() const [99] std::__cxx11::list<corner, std::allocator<corner> >::begin()
 [276] numCorrectCorners()   [421] bool __gnu_cxx::__ops::_Iter_less_val::operator()<int*, int>(int*, int&) const [42] std::__cxx11::list<corner, std::allocator<corner> >::clear()
 [333] correctBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [205] bool __gnu_cxx::__ops::_Val_less_iter::operator()<int, int*>(int&, int*) const [31] std::__cxx11::list<corner, std::allocator<corner> >::erase(std::_List_const_iterator<corner>)
  [15] getNextEdgeQuestion(std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*) [192] bool __gnu_cxx::__ops::_Iter_less_iter::operator()<int*, int*>(int*, int*) const [32] std::__cxx11::list<corner, std::allocator<corner> >::_M_erase(std::_List_iterator<corner>)
 [334] positionBottomEdges(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [77] std::_List_node<unsigned long>::_M_valptr() const [20] void std::__cxx11::list<corner, std::allocator<corner> >::_M_insert<corner const&>(std::_List_iterator<corner>, corner const&)
 [269] b(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [227] std::_List_iterator<edge>::operator==(std::_List_iterator<edge> const&) const [21] std::__cxx11::list<corner, std::allocator<corner> >::push_back(corner const&)
 [238] d(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [61] std::_List_iterator<edge>::operator!=(std::_List_iterator<edge> const&) const [216] std::__cxx11::list<corner, std::allocator<corner> >::list()
 [253] f(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [10] std::_List_iterator<edge>::operator->() const [27] std::__cxx11::list<corner, std::allocator<corner> >::~list()
 [254] l(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [239] std::_List_iterator<corner>::operator==(std::_List_iterator<corner> const&) const [295] std::_List_node<middle>* std::__cxx11::list<middle, std::allocator<middle> >::_M_create_node<middle const&>(middle const&)
 [255] r(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [58] std::_List_iterator<corner>::operator!=(std::_List_iterator<corner> const&) const [172] std::__cxx11::list<middle, std::allocator<middle> >::end()
 [244] u(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [11] std::_List_iterator<corner>::operator->() const [245] std::__cxx11::list<middle, std::allocator<middle> >::begin()
 [335] correctBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [299] std::_List_iterator<middle>::operator==(std::_List_iterator<middle> const&) const [303] std::__cxx11::list<middle, std::allocator<middle> >::erase(std::_List_const_iterator<middle>)
 [321] numEdgesInCorrectPos() [173] std::_List_iterator<middle>::operator!=(std::_List_iterator<middle> const&) const [304] std::__cxx11::list<middle, std::allocator<middle> >::_M_erase(std::_List_iterator<middle>)
  [18] getNextCornerQuestion(std::__cxx11::list<corner, std::allocator<corner> >&, int*, int*) [140] std::_List_iterator<middle>::operator->() const [296] void std::__cxx11::list<middle, std::allocator<middle> >::_M_insert<middle const&>(std::_List_iterator<middle>, middle const&)
 [336] positionBottomCorners(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [120] std::_List_iterator<int>::operator*() const [297] std::__cxx11::list<middle, std::allocator<middle> >::push_back(middle const&)
 [340] sortOutImpossibleCodes(int*, std::__cxx11::list<middle, std::allocator<middle> >&, int*) [175] std::_List_const_iterator<edge>::_M_const_cast() const [361] std::__cxx11::list<middle, std::allocator<middle> >::list()
  [38] sortOutImpossibleEdges(int*, std::__cxx11::list<edge, std::allocator<edge> >&, int*, int*) [158] std::_List_const_iterator<corner>::_M_const_cast() const [362] std::__cxx11::list<middle, std::allocator<middle> >::~list()
  [39] sortOutImpossibleCorners(int*, std::__cxx11::list<corner, std::allocator<corner> >&, int*, int*) [300] std::_List_const_iterator<middle>::_M_const_cast() const [132] std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&)
 [367] permutationparitytestEdges(int (*) [3][3]) [164] std::__cxx11::_List_base<edge, std::allocator<edge> >::_M_node_count() const [81] std::__cxx11::list<int, std::allocator<int> >::end()
 [266] permutationparitytestCorners(int (*) [3][3]) [170] std::__cxx11::_List_base<corner, std::allocator<corner> >::_M_node_count() const [133] std::__cxx11::list<int, std::allocator<int> >::back()
 [270] bi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [323] std::__cxx11::_List_base<middle, std::allocator<middle> >::_M_node_count() const [134] std::__cxx11::list<int, std::allocator<int> >::_M_erase(std::_List_iterator<int>)
 [243] di(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [78] std::__cxx11::_List_base<int, std::allocator<int> >::_M_node_count() const [135] std::__cxx11::list<int, std::allocator<int> >::pop_back()
 [278] fi(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [165] std::__cxx11::list<edge, std::allocator<edge> >::size() const [7] void std::__cxx11::list<int, std::allocator<int> >::_M_insert<int const&>(std::_List_iterator<int>, int const&)
 [277] li(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [171] std::__cxx11::list<corner, std::allocator<corner> >::size() const [8] std::__cxx11::list<int, std::allocator<int> >::push_back(int const&)
 [268] ri(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [324] std::__cxx11::list<middle, std::allocator<middle> >::size() const [113] std::__cxx11::list<int, std::allocator<int> >::list()
 [252] ui(int (*) [3][3], int (*) [3][3], int (*) [3][3]) [79] std::__cxx11::list<int, std::allocator<int> >::size() const [114] std::__cxx11::list<int, std::allocator<int> >::~list()
 [348] __static_initialization_and_destruction_0(int, int) [197] std::allocator<std::_List_node<edge> >::allocator() [428] std::__cxx11::to_string(int)
 [166] last[abi:cxx11]()     [202] std::allocator<std::_List_node<edge> >::~allocator() [180] std::iterator_traits<char*>::difference_type std::__distance<char*>(char*, char*, std::random_access_iterator_tag)
 [317] print(int (*) [3][3]) [213] std::allocator<std::_List_node<corner> >::allocator() [429] void std::__pop_heap<int*, __gnu_cxx::__ops::_Iter_less_iter>(int*, int*, int*, __gnu_cxx::__ops::_Iter_less_iter&)
 [368] solve(bool*)          [218] std::allocator<std::_List_node<corner> >::~allocator() [151] std::allocator<std::_List_node<edge> >* std::__addressof<std::allocator<std::_List_node<edge> > >(std::allocator<std::_List_node<edge> >&)
 [312] askTwo(int*, int*, int*, int*) [352] std::allocator<std::_List_node<middle> >::allocator() [92] std::allocator<std::_List_node<corner> >* std::__addressof<std::allocator<std::_List_node<corner> > >(std::allocator<std::_List_node<corner> >&)
 [241] bRotate(int (*) [3][3]) [353] std::allocator<std::_List_node<middle> >::~allocator() [298] std::allocator<std::_List_node<middle> >* std::__addressof<std::allocator<std::_List_node<middle> > >(std::allocator<std::_List_node<middle> >&)
 [191] dRotate(int (*) [3][3]) [104] std::allocator<std::_List_node<int> >::allocator() [136] std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&)
